"id","street_name","limits","northbound_count","southbound_count","eastbound_count","westbound_count","total_count","file_no","date_count"
"LOWELLST077911","LOWELL ST","WILLOW ST - PLUM ST","","","1665.0","2155.0","3820.0","0779-11","2011-08-18 00:00:00"
"LOWELLST067914","LOWELL ST","WILLOW ST - PLUM ST","","","2295.0","2584.0","4879.0","0679-14","2014-07-10 00:00:00"
"LUNAAV034619","LUNA  AV","HIDALGO  AV - JUTLAND  DR","","","2417.0","2650.0","5067.0","0346-19","2019-10-16 00:00:00"
"LUNAAV060405","LUNA AV","HIDALGO AV - JUTLAND DR","","","2940.0","2920.0","5860.0","0604-05","2005-10-06 00:00:00"
"LUNAAV068908","LUNA AV","HIDALGO AV - JUTLAND DR","","","2735.0","2860.0","5595.0","0689-08","2008-11-06 00:00:00"
"LUNAAV114711","LUNA AV","HIDALGO AV - JUTLAND DR","","","2580.0","2490.0","5070.0","1147-11","2011-11-29 00:00:00"
"LUNAAV068014","LUNA AV","HIDALGO AV - JUTLAND DR","","","2220.0","2152.0","4372.0","0680-14","2014-07-17 00:00:00"
"LUNAAV087115","LUNA AV","HIDALGO AV - JUTLAND DR","","","2120.0","3393.0","5513.0","0871-15","2015-10-07 00:00:00"
"LUNAAV049307","LUNA AV","JUTLAND DR - CLAIREMONT MESA BL","","","8640.0","9180.0","17820.0","0493-07","2008-01-09 00:00:00"
"LUNAAV004611","LUNA AV","JUTLAND DR - CLAIREMONT MESA BL","","","7115.0","6665.0","13780.0","0046-11","2011-01-19 00:00:00"
"LUNAAV068114","LUNA AV","JUTLAND DR - CLAIREMONT MESA BL","","","6886.0","6649.0","13535.0","0681-14","2014-07-17 00:00:00"
"LUNAAV46618","LUNA AV","MONONGAHELA ST - REGENTS RD","","","858.0","823.0","1681.0","466-18","2018-12-13 00:00:00"
"LUSKBL019819","LUSK  BL","MIRA MS BL - MOREHOUSE DR","5174","5990.0","","","11164.0","0198-19","2019-08-06 00:00:00"
"LUSKBL019219","LUSK  BL","WATERIDGE  CR - TELESIS CT","","","4521.0","4482.0","9003.0","0192-19","2019-08-07 00:00:00"
"LUSKBL022619","LUSK  BL","WATERIDGE  CR - VIS SORRENTO PY","","","6382.0","6425.0","12807.0","0226-19","2019-08-29 00:00:00"
"LUSKBL033406","LUSK BL","BARNES CYN RD - PACIFIC CTR BL","","","4500.0","4270.0","8770.0","0334-06","2006-08-15 00:00:00"
"LUSKBL052409","LUSK BL","BARNES CYN RD - PACIFIC CTR BL","","","4825.0","4815.0","9640.0","0524-09","2009-08-11 00:00:00"
"LUSKBL054812","LUSK BL","BARNES CYN RD - PACIFIC CTR BL","","","5433.0","5371.0","10804.0","0548-12","2012-07-10 00:00:00"
"LUSKBL029116","LUSK BL","BARNES CYN RD - PACIFIC CTR BL","4907","4007.0","","","8914.0","0291-16","2016-08-24 00:00:00"
"LUSKBL052005","LUSK BL","MIRA MESA BL - MOREHOUSE DR","7280","7770.0","","","15050.0","0520-05","2005-08-18 00:00:00"
"LUSKBL044908","LUSK BL","MIRA MESA BL - MOREHOUSE DR","5350","4610.0","","","9960.0","0449-08","2008-08-28 00:00:00"
"LUSKBL078011","LUSK BL","MIRA MESA BL - MOREHOUSE DR","5570","5740.0","","","11310.0","0780-11","2011-08-10 00:00:00"
"LUSKBL068214","LUSK BL","MIRA MESA BL - MOREHOUSE DR","5996","4968.0","","","10964.0","0682-14","2014-07-16 00:00:00"
"LUSKBL078715","LUSK BL","MIRA MESA BL - MOREHOUSE DR","5756","5427.0","","","11183.0","0787-15","2015-08-26 00:00:00"
"LUSKBL041405","LUSK BL","WATERIDGE CR - TELESIS CT","","","3270.0","5850.0","9120.0","0414-05","2005-08-18 00:00:00"
"LUSKBL039410","LUSK BL","WATERIDGE CR - TELESIS CT","","","4625.0","5375.0","10000.0","0394-10","2010-05-26 00:00:00"
"LUSKBL035213","LUSK BL","WATERIDGE CR - TELESIS CT","","","5302.0","5564.0","10866.0","0352-13","2013-04-18 00:00:00"
"LUSKBL078115","LUSK BL","WATERIDGE CR - TELESIS CT","","","4507.0","4058.0","8565.0","0781-15","2015-08-26 00:00:00"
"LUSKBL049405","LUSK BL","WATERIDGE CR - VISTA SORRENTO PY","","","4900.0","6480.0","11380.0","0494-05","2005-08-24 00:00:00"
"LUSKBL039310","LUSK BL","WATERIDGE CR - VISTA SORRENTO PY","","","5010.0","5795.0","10805.0","0393-10","2010-05-26 00:00:00"
"LUSKBL035313","LUSK BL","WATERIDGE CR - VISTA SORRENTO PY","","","6985.0","7184.0","14169.0","0353-13","2013-04-18 00:00:00"
"LUSKBL081515","LUSK BL","WATERIDGE CR - VISTA SORRENTO PY","","","5469.0","5337.0","10806.0","0815-15","2015-08-27 00:00:00"
"LYTTONST033007","LYTTON ST","BARNETT AV - ST CHARLES ST","","","8980.0","10670.0","19650.0","0330-07","2007-06-27 00:00:00"
"LYTTONST043510","LYTTON ST","BARNETT AV - ST CHARLES ST","","","11280.0","10325.0","21605.0","0435-10","2010-06-17 00:00:00"
"LYTTONST045313","LYTTON ST","BARNETT AV - ST CHARLES ST","","","11769.0","10386.0","22155.0","0453-13","2013-06-04 00:00:00"
"LYTTONST098811","LYTTON ST","EVERGREEN ST - ROSECRANS ST","6015","5925.0","","","11940.0","0988-11","2011-05-25 00:00:00"
"LYTTONST068314","LYTTON ST","EVERGREEN ST - ROSECRANS ST","6119","5924.0","","","12043.0","0683-14","2014-07-16 00:00:00"
"LYTTONST098911","LYTTON ST","ROSECRANS ST - BARNETT (MIDWAY DR) AV","11935","10135.0","","","22070.0","0989-11","2011-05-25 00:00:00"
"LYTTONST068414","LYTTON ST","ROSECRANS ST - BARNETT (MIDWAY DR) AV","10862","10189.0","","","21051.0","0684-14","2014-07-16 00:00:00"
"LYTTONST008606","LYTTON ST","ROSECRANS ST - LOCUST ST","","","6860.0","6850.0","13710.0","0086-06","2006-06-13 00:00:00"
"LYTTONST039509","LYTTON ST","ROSECRANS ST - LOCUST ST","","","5735.0","6160.0","11895.0","0395-09","2009-06-18 00:00:00"
"LYTTONST044212","LYTTON ST","ROSECRANS ST - LOCUST ST","","","6328.0","6932.0","13260.0","0442-12","2012-05-31 00:00:00"
"LYTTONST049315","LYTTON ST","ROSECRANS ST - LOCUST ST","5966","6115.0","","","12081.0","0493-15","2015-06-17 00:00:00"
"LYTTONST018316","LYTTON ST","ROSECRANS ST - LOCUST ST","7150","7012.0","","","14162.0","0183-16","2016-06-16 00:00:00"
"LYTTONST009010","LYTTON ST","ST CHARLES PL - ROSECRANS ST","10935","9340.0","","","20275.0","0090-10","2010-02-18 00:00:00"
"LYTTONST006913","LYTTON ST","ST CHARLES PL - ROSECRANS ST","9963","11217.0","","","21180.0","0069-13","2013-01-15 00:00:00"
"MACAULAYST032407","MACAULAY ST","CLOVE ST - TUSTIN ST","","","2180.0","1690.0","3870.0","0324-07","2007-06-28 00:00:00"
"MACAULAYST060611","MACAULAY ST","CLOVE ST - TUSTIN ST","","","1720.0","1520.0","3240.0","0606-11","2011-07-27 00:00:00"
"MACAULAYST068514","MACAULAY ST","CLOVE ST - TUSTIN ST","","","1546.0","1845.0","3391.0","0685-14","2014-07-16 00:00:00"
"MADERAST004405","MADERA ST","BROADWAY  - BITTERN ST","1480","1820.0","","","3300.0","0044-05","2005-02-01 00:00:00"
"MADERAST002708","MADERA ST","BROADWAY  - BITTERN ST","1480","1540.0","","","3020.0","0027-08","2008-02-21 00:00:00"
"MADERAST022311","MADERA ST","BROADWAY  - BITTERN ST","1560","1590.0","","","3150.0","0223-11","2011-03-22 00:00:00"
"MADERAST068614","MADERA ST","BROADWAY  - BITTERN ST","1447","1516.0","","","2963.0","0686-14","2014-07-17 00:00:00"
"MADERAST039417","MADERA ST","BROADWAY  - BITTERN ST","1673","1400.0","","","3073.0","0394-17","2018-02-06 00:00:00"
"MADISONAV001615","MADISON AV","CLEVELAND AV - PARK AV","","","1728.0","2132.0","3860.0","0016-15","2015-02-18 00:00:00"
"MADISONAV012005","MADISON AV","MISSION AV - TEXAS ST","","","4430.0","2180.0","6610.0","0120-05","2005-03-31 00:00:00"
"MADISONAV016208","MADISON AV","MISSION AV - TEXAS ST","","","3880.0","4160.0","8040.0","0162-08","2008-03-26 00:00:00"
"MADISONAV008918","MADISON AV","MISSION AV - TEXAS ST","","","3613.0","4147.0","7760.0","0089-18","2018-03-15 00:00:00"
"MADISONAV018106","MADISON AV","MISSISSIPPI ST - LOUISIANA ST","","","2340.0","4250.0","6590.0","0181-06","2006-03-21 00:00:00"
"MADISONAV016809","MADISON AV","MISSISSIPPI ST - LOUISIANA ST","","","2050.0","4060.0","6110.0","0168-09","2009-03-24 00:00:00"
"MADISONAV024512","MADISON AV","MISSISSIPPI ST - LOUISIANA ST","","","1939.0","3956.0","5895.0","0245-12","2012-03-14 00:00:00"
"MADISONAV028115","MADISON AV","MISSISSIPPI ST - LOUISIANA ST","","","1911.0","5667.0","7578.0","0281-15","2015-05-13 00:00:00"
"MADISONAV004416","MADISON AV","MISSISSIPPI ST - LOUISIANA ST","","","2431.0","3827.0","6258.0","0044-16","2016-03-29 00:00:00"
"MADISONAV009120","MADISON AV","MISSISSIPPI ST - LOUISIANA ST","","","3187.0","3345.0","6532.0","0091-20","2020-03-10 00:00:00"
"MADISONAV012105","MADISON AV","NORTH AV - PARK BL","","","1780.0","2060.0","3840.0","0121-05","2005-03-31 00:00:00"
"MADISONAV016308","MADISON AV","NORTH AV - PARK BL","","","1670.0","2080.0","3750.0","0163-08","2008-03-26 00:00:00"
"MADISONAV009018","MADISON AV","NORTH AV - PARK BL","","","2014.0","1971.0","3985.0","0090-18","2018-03-15 00:00:00"
"MADISONAV018006","MADISON AV","UTAH ST - KANSAS ST","","","2270.0","2860.0","5130.0","0180-06","2006-03-21 00:00:00"
"MADISONAV016709","MADISON AV","UTAH ST - KANSAS ST","","","2170.0","3125.0","5295.0","0167-09","2009-03-26 00:00:00"
"MADISONAV024612","MADISON AV","UTAH ST - KANSAS ST","","","1858.0","2932.0","4790.0","0246-12","2012-03-14 00:00:00"
"MADISONAV028215","MADISON AV","UTAH ST - KANSAS ST","","","1852.0","3449.0","5301.0","0282-15","2015-05-13 00:00:00"
"MADISONAV004316","MADISON AV","UTAH ST - KANSAS ST","","","2028.0","3179.0","5207.0","0043-16","2016-03-29 00:00:00"
"MADISONAV009020","MADISON AV","UTAH ST - KANSAS ST","","","2408.0","2870.0","5278.0","0090-20","2020-03-10 00:00:00"
"MADRAAV034105","MADRA AV","NORMAN LN - LINDA LN","","","3290.0","2810.0","6100.0","0341-05","2005-05-25 00:00:00"
"MADRAAV039510","MADRA AV","NORMAN LN - LINDA LN","","","3005.0","3225.0","6230.0","0395-10","2010-05-19 00:00:00"
"MADRAAV035413","MADRA AV","NORMAN LN - LINDA LN","","","2953.0","2928.0","5881.0","0354-13","2013-04-25 00:00:00"
"MADRAAV35618","MADRA AV","NORMAN LN - LINDA LN","","","1431.0","1841.0","3272.0","356-18","2018-05-16 00:00:00"
"MADRAAV030807","MADRA AV","RIDGE MANOR AV - HOPEDALE CT","","","1770.0","1700.0","3470.0","0308-07","2007-06-14 00:00:00"
"MADRAAV041510","MADRA AV","RIDGE MANOR AV - HOPEDALE CT","","","1585.0","1525.0","3110.0","0415-10","2010-06-29 00:00:00"
"MAGNOLIAAV027006","MAGNOLIA AV","FIGUEROA BL - MISSION BAY DR","","","2490.0","1380.0","3870.0","0270-06","2006-07-13 00:00:00"
"MAGNOLIAAV046109","MAGNOLIA AV","FIGUEROA BL - MISSION BAY DR","","","1690.0","1310.0","3000.0","0461-09","2009-07-09 00:00:00"
"MAGNOLIAAV051412","MAGNOLIA AV","FIGUEROA BL - MISSION BAY DR","","","1678.0","1115.0","2793.0","0514-12","2012-06-21 00:00:00"
"MAGNOLIAAV054015","MAGNOLIA AV","FIGUEROA BL - MISSION BAY DR","","","1366.0","1145.0","2511.0","0540-15","2015-06-30 00:00:00"
"MAGNOLIAAV023016","MAGNOLIA AV","FIGUEROA BL - MISSION BAY DR","","","1416.0","1232.0","2648.0","0230-16","2016-07-27 00:00:00"
"MAHAILAAV015105","MAHAILA AV","CRYSTAL DAWN LN - REGENTS RD","","","610.0","680.0","1290.0","0151-05","2005-05-24 00:00:00"
"MAHAILAAV024908","MAHAILA AV","CRYSTAL DAWN LN - REGENTS RD","","","850.0","870.0","1720.0","0249-08","2008-05-13 00:00:00"
"MAHAILAAV038511","MAHAILA AV","CRYSTAL DAWN LN - REGENTS RD","","","740.0","750.0","1490.0","0385-11","2011-07-14 00:00:00"
"MAHAILAAV068714","MAHAILA AV","CRYSTAL DAWN LN - REGENTS RD","","","778.0","679.0","1457.0","0687-14","2014-07-17 00:00:00"
"MAHAILAAV034518","MAHAILA AV","CRYSTAL DAWN LN - REGENTS RD","","","659.0","582.0","1241.0","0345-18","2018-05-16 00:00:00"
"MAINST009219","MAIN  ST","26  ST - 32  ST","","","6501.0","4743.0","11244.0","0092-19","2019-05-09 00:00:00"
"MAINSB(N)ST000921","MAIN SB (N) ST","SD 005 W FR RD - HOLLISTER ST","","","11104.0","11887.0","22991.0","0009-21","2021-03-18 00:00:00"
"MAINSBST057706","MAIN SB ST","ALAMITOS AV - HOLLISTER ST","","","11260.0","12270.0","23530.0","0577-06","2006-12-12 00:00:00"
"MAINSBST083209","MAIN SB ST","ALAMITOS AV - HOLLISTER ST","","","10565.0","12105.0","22670.0","0832-09","2009-12-15 00:00:00"
"MAINSBST087912","MAIN SB ST","ALAMITOS AV - HOLLISTER ST","","","11547.0","11878.0","23425.0","0879-12","2012-11-01 00:00:00"
"MAINSBST039910","MAIN SB ST","SD 005 W FR  - SD 005 NB ACC ","9295","8040.0","","","17335.0","0399-10","2010-05-19 00:00:00"
"MAINSBST035513","MAIN SB ST","SD 005 W FR  - SD 005 NB ACC ","13848","9232.0","","","23080.0","0355-13","2013-04-09 00:00:00"
"MAINST041906","MAIN ST","27 ST - 28 ST","","","3780.0","3650.0","7430.0","0419-06","2006-10-17 00:00:00"
"MAINST067109","MAIN ST","27 ST - 28 ST","","","3720.0","3445.0","7165.0","0671-09","2009-10-08 00:00:00"
"MAINST080112","MAIN ST","27 ST - 28 ST","","","7305.0","7147.0","14452.0","0801-12","2012-09-13 00:00:00"
"MAINST045816","MAIN ST","27 ST - 28 ST","","","3625.0","3840.0","7465.0","0458-16","2016-10-06 00:00:00"
"MAINST054719","MAIN ST","29 ST - 30  ","","","5959.0","5448.0","11407.0","0547-19","2019-12-18 00:00:00"
"MAINST068105","MAIN ST","29 ST - 30 ST","","","7460.0","6870.0","14330.0","0681-05","2005-11-16 00:00:00"
"MAINST056708","MAIN ST","29 ST - 30 ST","","","6595.0","6710.0","13305.0","0567-08","2008-12-04 00:00:00"
"MAINST114811","MAIN ST","29 ST - 30 ST","","","6010.0","5870.0","11880.0","1148-11","2011-11-17 00:00:00"
"MAINST068814","MAIN ST","29 ST - 30 ST","","","5831.0","6207.0","12038.0","0688-14","2014-07-17 00:00:00"
"MAINST098215","MAIN ST","29 ST - 30 ST","","","6620.0","7096.0","13716.0","0982-15","2015-11-19 00:00:00"
"MAINST039810","MAIN ST","32 ST - BRYANT ST","","","9280.0","9265.0","18545.0","0398-10","2010-05-19 00:00:00"
"MAINST035613","MAIN ST","32 ST - BRYANT ST","","","8732.0","8449.0","17181.0","0356-13","2013-04-09 00:00:00"
"MAINST061916","MAIN ST","ALAMITOS AV - HOLLISTER ST","","","11782.0","12146.0","23928.0","0619-16","2016-12-15 00:00:00"
"MAINST039610","MAIN ST","BEARDSLEY ST - CESAR CHAVEZ PY","","","1420.0","1440.0","2860.0","0396-10","2010-05-19 00:00:00"
"MAINST035713","MAIN ST","BEARDSLEY ST - CESAR CHAVEZ PY","","","1403.0","1334.0","2737.0","0357-13","2013-04-09 00:00:00"
"MAINST039710","MAIN ST","CESAR CHAVEZ PY - EVANS ST","1560","1415.0","","","2975.0","0397-10","2010-06-03 00:00:00"
"MAINST002906","MAIN ST","RIGEL ST - SIVA ST","","","7990.0","7960.0","15950.0","0029-06","2006-01-24 00:00:00"
"MAINST002809","MAIN ST","RIGEL ST - SIVA ST","","","7640.0","8615.0","16255.0","0028-09","2009-01-15 00:00:00"
"MAINST003312","MAIN ST","RIGEL ST - SIVA ST","","","10090.0","9070.0","19160.0","0033-12","2012-01-31 00:00:00"
"MAINST009015","MAIN ST","RIGEL ST - SIVA ST","","","9598.0","10881.0","20479.0","0090-15","2015-03-25 00:00:00"
"MAINST108815","MAIN ST","RIGEL ST - SIVA ST","10542","9008.0","","","19550.0","1088-15","2016-01-21 00:00:00"
"MAINST061419","MAIN ST","RIGEL ST - SIVA ST","","","8285.0","8818.0","17103.0","0614-19","2020-01-23 00:00:00"
"MAINST011919","MAIN ST","VESTA ST - UNA ST","","","7026.0","8820.0","15846.0","0119-19","2019-06-06 00:00:00"
"MAINST002707","MAIN ST","VESTA ST - WODEN ST","","","8100.0","7070.0","15170.0","0027-07","2007-01-18 00:00:00"
"MAINST060711","MAIN ST","VESTA ST - WODEN ST","","","10085.0","9010.0","19095.0","0607-11","2011-07-20 00:00:00"
"MAINST068914","MAIN ST","VESTA ST - WODEN ST","","","8867.0","8284.0","17151.0","0689-14","2014-07-17 00:00:00"
"MAINST063216","MAIN ST","VESTA ST - WODEN ST","","","9636.0","9579.0","19215.0","0632-16","2017-01-11 00:00:00"
"MALLARDST007419","MALLARD ST","FEDERAL BL - 69 ST","","","4025.0","2444.0","6469.0","0074-19","2019-04-18 00:00:00"
"MALLARDST010505","MALLARD ST","ORIOLE ST - SWAN ST","","","3620.0","4180.0","7800.0","0105-05","2005-02-03 00:00:00"
"MALLARDST002808","MALLARD ST","ORIOLE ST - SWAN ST","","","3900.0","3690.0","7590.0","0028-08","2008-02-21 00:00:00"
"MALLARDST022411","MALLARD ST","ORIOLE ST - SWAN ST","","","3845.0","3665.0","7510.0","0224-11","2011-03-22 00:00:00"
"MALLARDST069014","MALLARD ST","ORIOLE ST - SWAN ST","","","3920.0","3666.0","7586.0","0690-14","2014-07-15 00:00:00"
"MALLARDST041317","MALLARD ST","ORIOLE ST - SWAN ST","","","3695.0","3615.0","7310.0","0413-17","2018-02-08 00:00:00"
"MANGODR040210","MANGO DR","CALAIS DR - DEL MAR HTS RD","2025","1440.0","","","3465.0","0402-10","2010-05-19 00:00:00"
"MANGODR116910","MANGO DR","CALAIS DR - DEL MAR HTS RD","1480","1520.0","","","3000.0","1169-10","2010-12-14 00:00:00"
"MANGODR035813","MANGO DR","CALAIS DR - DEL MAR HTS RD","1793","1301.0","","","3094.0","0358-13","2013-04-18 00:00:00"
"MANGODR040010","MANGO DR","DEL MAR HTS RD - LOZANA RD","3885","4055.0","","","7940.0","0400-10","2010-05-19 00:00:00"
"MANGODR035913","MANGO DR","DEL MAR HTS RD - LOZANA RD","3821","3928.0","","","7749.0","0359-13","2013-09-18 00:00:00"
"MANGODR040110","MANGO DR","PORTOFINO DR - CAROUSEL LN","","","430.0","405.0","835.0","0401-10","2010-05-19 00:00:00"
"MANGODR117010","MANGO DR","PORTOFINO DR - CAROUSEL LN","","","450.0","455.0","905.0","1170-10","2010-12-14 00:00:00"
"MANGODR036013","MANGO DR","PORTOFINO DR - CAROUSEL LN","","","573.0","430.0","1003.0","0360-13","2013-09-18 00:00:00"
"MANZANAWY011714","MANZANA WY","DEEP DELL RD - GOODE ST","666","606.0","","","1272.0","0117-14","2014-02-25 00:00:00"
"MARGERUMAV51418","MARGERUM  AV","FONTAINE  ST - MISSION GORGE  RD","750","1058.0","","","1808.0","514-18","2019-01-31 00:00:00"
"MARGERUMAV51318","MARGERUM  AV","NAVAJO  RD - FONTAINE  ST","1209","1361.0","","","2570.0","513-18","2019-01-30 00:00:00"
"MARGERUMAV040310","MARGERUM AV","HIGHPLACE DR - LARCHWOOD AV","1230","1105.0","","","2335.0","0403-10","2010-05-20 00:00:00"
"MARGERUMAV015805","MARGERUM AV","NAVAJO RD - CROW CT","","","1600.0","1760.0","3360.0","0158-05","2005-05-25 00:00:00"
"MARGERUMAV025008","MARGERUM AV","NAVAJO RD - CROW CT","1200","1240.0","","","2440.0","0250-08","2008-05-13 00:00:00"
"MARGERUMAV038611","MARGERUM AV","NAVAJO RD - CROW CT","1350","1445.0","","","2795.0","0386-11","2011-06-15 00:00:00"
"MARGERUMAV069114","MARGERUM AV","NAVAJO RD - CROW CT","1226","1458.0","","","2684.0","0691-14","2014-07-17 00:00:00"
"MARKETST060811","MARKET ST","01 AV - 02 AV","","","4740.0","15450.0","20190.0","0608-11","2011-07-28 00:00:00"
"MARKETST069214","MARKET ST","01 AV - 02 AV","","","6290.0","12535.0","18825.0","0692-14","2014-07-22 00:00:00"
"MARKETST056707","MARKET ST","02 AV - 03 AV","","","4950.0","10720.0","15670.0","0567-07","2008-01-10 00:00:00"
"MARKETST006311","MARKET ST","02 AV - 03 AV","","","4235.0","11685.0","15920.0","0063-11","2011-01-19 00:00:00"
"MARKETST069314","MARKET ST","02 AV - 03 AV","","","3966.0","10305.0","14271.0","0693-14","2014-07-22 00:00:00"
"MARKETST056807","MARKET ST","04 AV - 05 AV","","","7190.0","6980.0","14170.0","0568-07","2008-01-10 00:00:00"
"MARKETST070908","MARKET ST","04 AV - 05 AV","","","6220.0","7010.0","13230.0","0709-08","2008-12-08 00:00:00"
"MARKETST006411","MARKET ST","04 AV - 05 AV","","","5715.0","7340.0","13055.0","0064-11","2011-01-27 00:00:00"
"MARKETST115311","MARKET ST","04 AV - 05 AV","","","6445.0","7265.0","13710.0","1153-11","2011-11-17 00:00:00"
"MARKETST122313","MARKET ST","04 AV - 05 AV","","","1856.0","2334.0","4190.0","1223-13","2013-12-03 00:00:00"
"MARKETST069414","MARKET ST","04 AV - 05 AV","","","6185.0","7627.0","13812.0","0694-14","2014-07-22 00:00:00"
"MARKETST044606","MARKET ST","05 AV - 06 AV","","","5250.0","8500.0","13750.0","0446-06","2006-10-10 00:00:00"
"MARKETST064409","MARKET ST","05 AV - 06 AV","","","6285.0","8155.0","14440.0","0644-09","2009-10-06 00:00:00"
"MARKETST070712","MARKET ST","05 AV - 06 AV","","","6605.0","8492.0","15097.0","0707-12","2012-08-07 00:00:00"
"MARKETST043116","MARKET ST","05 AV - 06 AV","","","5585.0","6372.0","11957.0","0431-16","2016-10-20 00:00:00"
"MARKETST056907","MARKET ST","07 AV - 08 AV","","","7560.0","7650.0","15210.0","0569-07","2008-01-10 00:00:00"
"MARKETST006511","MARKET ST","07 AV - 08 AV","","","5820.0","7530.0","13350.0","0065-11","2011-01-19 00:00:00"
"MARKETST069514","MARKET ST","07 AV - 08 AV","","","8022.0","7899.0","15921.0","0695-14","2014-07-22 00:00:00"
"MARKETST040610","MARKET ST","09 AV - 10 AV","","","8040.0","8680.0","16720.0","0406-10","2010-05-19 00:00:00"
"MARKETST036213","MARKET ST","09 AV - 10 AV","","","7209.0","7596.0","14805.0","0362-13","2013-04-09 00:00:00"
"MARKETST059607","MARKET ST","10 AV - 11 AV","","","8230.0","5690.0","13920.0","0596-07","2008-01-10 00:00:00"
"MARKETST006611","MARKET ST","10 AV - 11 AV","","","7045.0","5830.0","12875.0","0066-11","2011-01-19 00:00:00"
"MARKETST069614","MARKET ST","10 AV - 11 AV","","","6621.0","5520.0","12141.0","0696-14","2014-07-22 00:00:00"
"MARKETST052019","MARKET ST","11 AV - 12  ","","","6721.0","5903.0","12624.0","0520-19","2019-12-11 00:00:00"
"MARKETST070705","MARKET ST","11 AV - PARK BL","","","5850.0","5660.0","11510.0","0707-05","2005-11-09 00:00:00"
"MARKETST062308","MARKET ST","11 AV - PARK BL","","","6110.0","6080.0","12190.0","0623-08","2008-12-08 00:00:00"
"MARKETST115211","MARKET ST","11 AV - PARK BL","","","6855.0","6495.0","13350.0","1152-11","2011-11-17 00:00:00"
"MARKETST069714","MARKET ST","11 AV - PARK BL","","","6076.0","6458.0","12534.0","0697-14","2014-07-22 00:00:00"
"MARKETST096715","MARKET ST","11 AV - PARK BL","","","5610.0","6263.0","11873.0","0967-15","2015-11-17 00:00:00"
"MARKETST060307","MARKET ST","13 ST - 14 ST","","","5840.0","5720.0","11560.0","0603-07","2008-01-10 00:00:00"
"MARKETST006711","MARKET ST","13 ST - 14 ST","","","6070.0","5550.0","11620.0","0067-11","2011-01-19 00:00:00"
"MARKETST069814","MARKET ST","13 ST - 14 ST","","","5551.0","5804.0","11355.0","0698-14","2014-07-15 00:00:00"
"MARKETST101415","MARKET ST","15 ST - 16 ST","","","4824.0","5922.0","10746.0","1014-15","2015-10-28 00:00:00"
"MARKETST060911","MARKET ST","16 ST - 17 ST","","","5740.0","5540.0","11280.0","0609-11","2011-07-14 00:00:00"
"MARKETST069914","MARKET ST","16 ST - 17 ST","","","5274.0","5694.0","10968.0","0699-14","2014-07-15 00:00:00"
"MARKETST047906","MARKET ST","17 ST - 19 ST","","","3680.0","4890.0","8570.0","0479-06","2006-10-10 00:00:00"
"MARKETST066109","MARKET ST","17 ST - 19 ST","","","3635.0","4795.0","8430.0","0661-09","2009-10-15 00:00:00"
"MARKETST080412","MARKET ST","17 ST - 19 ST","","","3593.0","5002.0","8595.0","0804-12","2012-09-13 00:00:00"
"MARKETST044816","MARKET ST","17 ST - 19 ST","","","4160.0","5521.0","9681.0","0448-16","2016-10-06 00:00:00"
"MARKETST061011","MARKET ST","17 ST - SD 005 ","","","4285.0","5355.0","9640.0","0610-11","2011-07-14 00:00:00"
"MARKETST070014","MARKET ST","17 ST - SD 005 ","","","4247.0","5619.0","9866.0","0700-14","2014-07-15 00:00:00"
"MARKETST040710","MARKET ST","19 ST - 20 ST","","","3775.0","4280.0","8055.0","0407-10","2010-05-19 00:00:00"
"MARKETST036313","MARKET ST","19 ST - 20 ST","","","3533.0","4171.0","7704.0","0363-13","2013-04-09 00:00:00"
"MARKETST043506","MARKET ST","21 ST - 22 ST","","","3800.0","4400.0","8200.0","0435-06","2006-10-10 00:00:00"
"MARKETST061810","MARKET ST","21 ST - 22 ST","","","3610.0","4330.0","7940.0","0618-10","2006-10-10 00:00:00"
"MARKETST043016","MARKET ST","21 ST - 22 ST","","","5543.0","5589.0","11132.0","0430-16","2016-10-05 00:00:00"
"MARKETST061910","MARKET ST","24 ST - 25 ST","","","3875.0","4450.0","8325.0","0619-10","2010-07-28 00:00:00"
"MARKETST043306","MARKET ST","26 ST - 27 ST","","","3420.0","5330.0","8750.0","0433-06","2006-10-17 00:00:00"
"MARKETST067909","MARKET ST","26 ST - 27 ST","","","3660.0","4180.0","7840.0","0679-09","2009-10-13 00:00:00"
"MARKETST080212","MARKET ST","26 ST - 27 ST","","","4544.0","4872.0","9416.0","0802-12","2012-09-25 00:00:00"
"MARKETST046616","MARKET ST","26 ST - 27 ST","","","5376.0","4422.0","9798.0","0466-16","2016-10-06 00:00:00"
"MARKETST043406","MARKET ST","28 ST - 29 ST","","","4080.0","5320.0","9400.0","0434-06","2006-10-17 00:00:00"
"MARKETST068009","MARKET ST","28 ST - 29 ST","","","3800.0","4360.0","8160.0","0680-09","2009-10-13 00:00:00"
"MARKETST080312","MARKET ST","28 ST - 29 ST","","","4418.0","5112.0","9530.0","0803-12","2012-09-25 00:00:00"
"MARKETST046716","MARKET ST","28 ST - 29 ST","","","5218.0","4543.0","9761.0","0467-16","2016-10-06 00:00:00"
"MARKETST053719","MARKET ST","30 ST - 31  ","","","6829.0","6464.0","13293.0","0537-19","2019-12-10 00:00:00"
"MARKETST069705","MARKET ST","30 ST - 31 ST","","","5420.0","5160.0","10580.0","0697-05","2005-11-10 00:00:00"
"MARKETST058708","MARKET ST","30 ST - 31 ST","","","5540.0","6380.0","11920.0","0587-08","2008-12-03 00:00:00"
